,AAL.L_price,AAL.L_volume,ABF.L_price,ABF.L_volume,BA.L_price,BA.L_volume,BATS.L_price,BATS.L_volume,BRBY.L_price,BRBY.L_volume,CPG.L_price,CPG.L_volume,CCL.L_price,CCL.L_volume,CNA.L_price,CNA.L_volume,DGE.L_price,DGE.L_volume,EXPN.L_price,EXPN.L_volume,GKN.L_price,GKN.L_volume,GSK.L_price,GSK.L_volume,IAG.L_price,IAG.L_volume,ITV.L_price,ITV.L_volume,LAND.L_price,LAND.L_volume,LLOY.L_price,LLOY.L_volume,EMG.L_price,EMG.L_volume,MKS.L_price,MKS.L_volume,RB.L_price,RB.L_volume,RBS.L_price,RBS.L_volume,RSA.L_price,RSA.L_volume,SMIN.L_price,SMIN.L_volume,RIO.L_price,RIO.L_volume,RR.L_price,RR.L_volume,SHP.L_price,SHP.L_volume,TATE.L_price,TATE.L_volume,TSCO.L_price,TSCO.L_volume,VOD.L_price,VOD.L_volume,WPP.L_price,WPP.L_volume,WTB.L_price,WTB.L_volume
2017-09-26,1286.0,5532958,3167.0,972488,632.5,13378894,4650.0,4485152,1757.0,2047025.0,1582.0,3148223.0,4865.0,1474253.0,189.6,14871420,2428.5,3906927,1490.0,2344605.0,341.9,10049081,1482.0,8734039,584.0,9632473.0,169.0,16170091.0,1041.6,2080497,64.99,143891567,165.3,2448810,347.4,6165857,6790.0,1158690,261.8,7838664,625.0,5621239,1537.0,1800963,3417.0,3422399,873.5,2900681,3741.5,2680634,625.5,2576107,184.7,20839798,208.5,70013074,1399.0,6349357.0,3696.0,439259
2017-09-27,1302.0,5695106,3170.0,711537,630.5,10981169,4704.5,4557521,1762.0,1065961.0,1576.0,2585942.0,4813.0,852883.0,187.4,28798098,2419.0,4059975,1495.0,2248767.0,339.6,11092373,1486.0,8710035,599.0,10438885.0,170.1,19459317.0,1034.13,2525162,67.2,217557626,166.8,4881640,351.0,5747832,6805.0,1937555,270.8,19204041,621.5,5471859,1540.0,1236078,3424.5,3450092,861.5,4474641,3752.0,2152408,636.0,4243990,187.2,23388351,208.25,58988526,1382.0,5119570.0,3702.0,613505
2017-09-28,1305.0,5262141,3190.0,887378,632.0,7561205,4650.0,3741810,1733.0,2121622.0,1578.0,2200483.0,4730.0,1155386.0,187.0,14599973,2440.5,3536828,1501.0,1864719.0,342.8,6123404,1482.0,8527114,594.5,6296855.0,168.7,10436774.0,968.0,3210524,67.22,150290142,166.2,4358553,352.5,5436556,6753.0,1187371,266.4,18279918,622.5,2871652,1568.0,1472387,3417.0,4698600,884.0,4180549,3778.0,2144419,643.5,2382818,185.05,24233161,205.25,73098098,1368.0,5507310.0,3703.0,469341
2017-09-29,1339.5,7110994,3193.0,867327,631.5,10883326,4672.0,3748168,1760.0,1124898.0,1583.0,2932009.0,4743.0,799055.0,187.0,27993604,2453.0,4744445,1499.0,1766079.0,346.0,8795304,1488.5,8246250,593.5,5292172.0,174.7,32277649.0,972.5,2333695,67.73,133132730,167.9,3704210,353.4,9188892,6813.0,1706976,268.3,11534181,623.0,3577407,1577.0,1058617,3473.0,3877764,887.0,4236839,3788.0,2071947,648.5,2394628,187.15,30463252,208.8,69853687,1385.0,5926997.0,3766.0,651586
2017-10-02,1363.5,7418294,3208.0,1008853,630.5,7403376,4717.0,3251356,1795.0,1890197.0,1599.0,2465584.0,4794.0,771059.0,193.0,33664410,2466.0,4318003,1507.0,2208801.0,348.4,4524232,1520.5,8369464,607.5,8753520.0,173.3,19072335.0,979.5,2651661,67.5,144501789,168.0,4824093,352.4,13152768,6821.0,1362663,268.1,15253747,621.5,4107153,1586.0,1018287,3552.5,3859700,903.0,5488620,3909.0,2554050,651.5,1326016,186.65,43831068,210.5,74704656,1393.0,6307284.0,3797.0,687432
2017-10-03,1397.0,6024167,3266.0,2707299,620.0,11466624,4704.0,3164333,1799.0,3368788.0,1593.0,1981512.0,4795.0,750945.0,190.9,22815184,2478.5,3472090,1516.0,5041281.0,349.2,4237040,1520.0,6765000,622.5,9647614.0,174.7,17285134.0,985.0,3115615,67.6,130893169,170.9,3714437,353.8,5572851,6820.0,1133325,271.5,7363064,619.0,2139201,1584.0,1148229,3590.0,2847206,921.0,7871538,3852.0,2172089,654.5,1289969,190.05,35260880,210.6,52542272,1364.0,10393012.0,3832.0,550009
2017-10-04,1430.0,6603254,3285.0,872396,620.0,17051397,4736.5,2174343,1784.0,1168533.0,1607.0,2714778.0,4849.0,826229.0,179.3,82258658,2502.5,3802157,1526.0,1263794.0,354.0,5387680,1511.0,7683048,615.5,9751178.0,176.7,21992458.0,984.5,2420195,67.6,170084457,169.3,4061670,351.3,9161799,6782.0,1129463,271.3,10947479,614.5,2729522,1597.0,2609661,3611.5,3492813,925.0,4527307,3878.0,2639177,658.0,1767508,183.95,88873753,209.1,74733419,1403.0,9684826.0,3845.0,491755
2017-10-05,1473.5,6976841,3290.0,735016,615.0,6924772,4705.0,4206231,1787.0,1061478.0,1605.0,2024084.0,4916.0,795149.0,177.5,41617877,2526.0,4341529,1525.0,2436110.0,354.5,4114156,1523.5,6799981,617.5,8905067.0,178.7,17721328.0,977.0,2090786,67.3,128618354,170.0,2773999,354.1,5368263,6807.0,1261309,274.2,11985999,618.5,2546793,1607.0,1229398,3676.0,3058181,921.0,8907081,3895.5,2179979,659.5,1267105,186.6,47646064,211.95,73140517,1384.0,6222931.0,3860.0,676872
2017-10-06,1481.0,8605987,3272.0,561347,613.0,8597857,4781.5,4592287,1797.0,968728.0,1621.0,2373296.0,4929.0,833449.0,174.5,42199882,2535.0,3292698,1544.0,2215216.0,356.3,5304192,1528.5,5293538,614.5,5514809.0,177.7,17848084.0,980.0,2165947,66.6,151534010,170.9,3716479,348.7,7850747,6836.0,1195443,272.6,8925913,624.0,3596429,1615.0,732700,3710.0,4540101,919.5,3688703,3862.0,1699644,662.5,1135202,188.4,22402487,211.8,53681692,1407.0,5006968.0,3863.0,606778
2017-10-09,1431.0,4904176,3305.0,440703,618.5,16051472,4819.5,3104283,1803.0,1073581.0,1618.0,1698633.0,4938.0,1418854.0,172.8,31023323,2542.0,5167470,1538.0,1406410.0,356.0,2775160,1523.0,6091549,609.5,4765315.0,177.9,10441345.0,982.0,1946949,66.55,194580385,176.5,7910383,348.5,6211299,6938.0,1331377,272.2,8308026,622.0,1667437,1605.0,1135175,3627.0,4247844,919.5,1881633,3832.5,1774465,663.5,1519645,186.35,18713405,211.2,58388124,1402.0,6429949.0,3851.0,503506
2017-10-10,1439.5,3812165,3283.0,734656,616.5,9634582,4888.5,3573832,1843.0,1712779.0,1611.0,2843537.0,5025.0,692682.0,176.1,36541164,2555.5,3317426,1550.0,1314719.0,353.0,4219521,1515.5,7166510,608.0,8425968.0,176.3,12064434.0,990.5,2081623,67.1,248575803,179.5,6488533,351.0,5756439,7090.0,2424658,277.5,14939918,620.5,3095479,1603.0,881086,3610.0,4803822,912.0,2504050,3820.5,1692043,662.0,1075737,187.35,21337057,213.1,56909198,1399.0,3978475.0,3895.0,465935
2017-10-11,1442.0,4640695,3304.0,836801,615.0,11553677,4916.5,4429718,1847.0,1201639.0,1610.0,2100306.0,5040.0,736356.0,175.6,89150117,2558.5,6058359,1551.0,1628437.0,351.8,4607454,1517.0,14460306,623.5,8238909.0,173.7,20729128.0,993.0,5883107,66.5,344455772,178.0,4747090,349.9,6954410,7038.0,2114187,275.4,16849782,615.0,17493609,1610.0,977733,3569.0,6356240,911.0,3187193,3836.5,3228072,654.5,1757637,187.2,26529043,215.0,86950035,1372.0,7911063.0,4028.0,990431
2017-10-12,1443.5,6133185,3338.0,487496,616.0,9395632,4881.5,3293659,1896.0,1946138.0,1635.0,2814721.0,5020.0,775404.0,179.0,43583096,2569.0,3612791,1564.0,1813283.0,352.8,2329428,1527.5,7980230,626.5,6454365.0,174.6,26159927.0,993.0,2123114,66.3,173345122,180.0,4318133,350.0,4980378,7166.0,1569998,274.2,11453146,616.5,2165195,1590.0,1442671,3581.0,2828439,920.5,3186486,3845.0,2283847,662.0,1447831,185.6,23235599,216.35,58452891,1375.0,4727625.0,4053.0,1076884
2017-10-13,1469.5,5283938,3348.0,836019,613.5,4307488,4858.0,2620507,1892.0,1241516.0,1620.0,3069434.0,5000.0,507171.0,174.6,24760433,2551.5,3463952,1536.0,2139478.0,318.0,59544031,1516.0,7316868,621.5,5191620.0,172.6,21522029.0,986.5,2379280,65.9,102670510,186.1,13762824,350.8,4060259,7187.0,1105740,275.2,10245230,612.5,2701934,1602.0,1149416,3688.5,4298311,913.0,2225121,3848.0,1956111,662.0,1766391,186.0,16423473,215.65,57556343,1378.0,3370128.0,4028.0,564825
2017-10-16,1477.0,4698216,3343.0,437389,610.5,10599426,4848.5,3112497,1902.0,2198228.0,1603.0,2239613.0,5030.0,705006.0,173.0,25550266,2541.5,2742012,1544.0,1324067.0,307.1,24088715,1519.0,8384497,619.0,4486830.0,174.1,13963579.0,976.5,2972355,65.59,122810223,188.3,10520104,346.7,7110129,7020.0,1670920,274.1,7743130,612.5,2228011,1589.0,1204731,3718.0,4835599,907.0,2674920,3920.5,2221585,653.5,1203532,186.15,20842641,216.0,44815733,1377.0,4316940.0,4030.0,351262
2017-10-17,1459.5,6316382,3333.0,720881,611.0,5992162,4865.0,2645703,1872.0,1600132.0,1598.0,2436486.0,5080.0,686642.0,171.2,29319547,2538.5,4406246,1537.0,1082762.0,306.0,19879276,1516.0,7170183,635.5,9754504.0,173.5,10640308.0,986.5,2486054,66.33,357858465,187.2,4537405,347.8,7084671,7035.0,1320409,273.4,8859806,616.0,3187626,1573.0,878494,3709.5,4958656,907.5,7973177,3839.0,2463512,645.5,2142098,186.05,23122111,216.15,49073399,1401.0,8243670.0,3967.0,657273
2017-10-18,1428.0,5363627,3365.0,305216,615.5,5889671,4870.5,1913666,1900.0,1304998.0,1619.0,2308363.0,5040.0,532316.0,172.7,18028342,2566.5,2646686,1555.0,1098073.0,306.7,10427272,1533.5,7149697,652.5,16627008.0,178.7,15566646.0,1000.0,1759936,66.83,130916766,189.1,3464772,350.4,5084875,6857.0,3776051,279.2,10511873,618.5,2874151,1573.0,1240817,3599.0,4676383,930.0,3750534,3719.5,3733832,652.0,1475527,187.15,13662492,216.8,39701156,1408.0,4341381.0,4023.0,581303
2017-10-19,1431.0,5670533,3360.0,682986,600.0,10598294,4828.0,2757856,1893.0,1812028.0,1606.0,5064269.0,4945.0,627189.0,172.0,19212719,2571.0,4130570,1562.0,1716820.0,302.1,16495715,1536.0,8848806,651.0,6447670.0,176.4,12390210.0,988.0,2924075,66.99,125914574,189.0,5247971,346.7,8817702,6790.0,2975533,280.1,24270356,626.0,4508465,1537.0,2121800,3600.5,4093851,927.0,3571343,3748.5,2803444,641.5,2454177,187.35,26675465,217.05,57911357,1366.0,14028066.0,3979.0,428118
2017-10-20,1432.0,5308844,3325.0,671605,596.5,7472607,4849.5,3325039,1905.0,1594413.0,1584.0,2922080.0,4956.0,579113.0,173.1,23737332,2567.5,4320703,1566.0,1613395.0,303.4,24808418,1523.5,8410188,657.5,7695942.0,174.9,9101590.0,975.0,3116262,67.0,138803272,191.1,5672089,346.9,6936364,6610.0,2263936,282.3,15378822,641.0,5677797,1555.0,1159933,3600.0,3769848,926.0,8447621,3677.5,2681931,632.5,2705993,188.9,25373007,216.85,54240297,1373.0,5497353.0,3953.0,498897
2017-10-23,1444.0,3698272,3371.0,502287,599.5,5326796,4867.0,2298264,1905.0,1514653.0,1584.0,2052627.0,4970.0,486539.0,175.4,32686831,2579.0,3980301,1567.0,987805.0,319.0,36329531,1519.5,5637556,657.0,7651150.0,171.9,15285070.0,967.0,2056621,67.0,107803109,190.2,3556804,346.9,4825774,6600.0,1040952,279.5,11451429,630.0,3602825,1573.0,1092390,3586.0,2275170,934.0,1750559,3672.5,1219445,645.5,3190171,187.5,14373964,216.2,36032724,1366.0,3789564.0,3942.0,526820
2017-10-24,1445.5,5364298,3363.0,678825,599.0,12284739,4825.0,3896886,1905.0,1301958.0,1578.0,2837418.0,4973.0,422795.0,172.3,17559460,2565.5,4751726,1555.0,1922186.0,320.0,10455256,1512.5,8100212,660.0,6906595.0,172.1,12180825.0,962.5,1958128,67.4,136997585,189.4,6082093,344.7,6077929,6600.0,1997720,281.0,11137160,632.0,3042976,1560.0,1282793,3590.0,3304425,936.5,3097769,3659.0,2115572,650.0,2338993,186.8,15115748,216.2,37502360,1324.0,10261290.0,3753.0,2426402
2017-10-25,1415.0,4897574,3326.0,641462,588.5,12052830,4843.5,5479796,1919.0,1325839.0,1576.0,3454932.0,4953.0,540632.0,167.9,17640726,2539.5,4578761,1540.0,1771369.0,315.4,7181510,1429.0,22450273,667.5,12798245.0,170.1,13217491.0,952.5,2617326,67.94,280165114,188.7,5783770,342.7,7628252,6580.0,2040427,280.1,13890367,628.0,2617139,1552.0,756033,3496.5,3876479,939.0,4333218,3597.0,3381885,646.5,1951223,185.55,17094979,213.6,55189811,1326.0,4316829.0,3686.0,1562807
2017-10-26,1431.5,4331532,3362.0,657571,587.0,10455946,4966.0,4805895,1925.0,1331690.0,1600.0,2810917.0,5015.0,410828.0,169.9,20352821,2565.0,3982724,1555.0,2209259.0,316.4,5441713,1380.0,29698704,670.0,11327628.0,168.3,12428070.0,950.5,2723802,68.93,265369616,190.9,6697338,346.2,7138331,6640.0,1682922,281.0,22272051,635.5,1962593,1565.0,913903,3565.5,3752094,944.0,3151899,3523.0,4567933,638.5,2370471,186.15,13821288,215.15,77183879,1326.0,4811297.0,3706.0,1154906
2017-10-27,1418.5,7509483,3355.0,1018954,591.0,6851581,5022.0,3443522,1928.0,1732064.0,1638.0,4176840.0,5085.0,559755.0,170.1,13027274,2608.0,4487662,1598.0,2427468.0,320.7,25205948,1366.5,19010362,623.5,18185307.0,164.0,25603067.0,955.5,2698385,68.91,160741169,189.8,5027469,346.2,4701811,6845.0,1649600,285.8,35212139,630.0,2946822,1561.0,757269,3554.5,4860486,964.5,5848447,3599.5,5445800,653.0,2370449,185.5,22425125,215.6,45161400,1300.0,5757969.0,3689.0,938042
2017-10-30,1413.5,4599582,3356.0,1013338,595.0,5758320,4917.0,3353356,1922.0,1452664.0,1646.0,3643446.0,4994.0,637037.0,169.0,12982825,2587.5,3603030,1586.0,1591335.0,320.1,8482767,1372.5,9721686,635.0,17455591.0,165.7,19371823.0,957.0,2027267,68.07,126623027,194.2,6457948,344.9,5857090,6786.0,1575898,284.2,13158215,626.5,2128407,1572.0,1062266,3564.0,3949865,966.0,4493750,3694.5,3672331,646.5,2806107,181.9,25507712,216.15,48350044,1295.0,3950503.0,3655.0,982471
2017-10-31,1420.0,5473226,3332.0,657993,593.5,7234019,4871.0,3020873,1902.0,4019196.0,1653.0,3247156.0,4961.0,764394.0,169.8,14711738,2572.0,4865707,1586.0,1739449.0,317.0,6486518,1357.5,11463265,636.0,16091193.0,164.5,18619860.0,966.0,1855388,68.29,108824286,193.6,6633331,344.1,8326462,6735.0,1187495,282.5,10494288,629.0,1788914,1571.0,962080,3548.5,2634293,973.0,6271819,3721.0,4132431,646.5,2276508,181.4,20451180,215.6,49392610,1334.0,11053038.0,3693.0,891946
2017-11-01,1468.5,8622681,3262.0,1209497,582.0,12432551,4891.0,5729820,1885.0,2083780.0,1630.0,8800511.0,4963.0,1161512.0,165.8,30803171,2544.5,7285200,1563.0,2136016.0,319.1,24289486,1351.5,16905132,635.5,9646977.0,162.0,24406415.0,952.5,6974451,68.63,135551958,194.5,5527731,328.8,25425552,6576.0,2878014,284.5,11668072,633.0,3238926,1560.0,1642208,3652.5,5494208,960.0,4687721,3662.0,6410016,664.5,3649782,178.45,49445019,218.95,90144494,1322.0,6551789.0,3652.0,1094654
2017-11-02,1496.0,5392766,3304.0,748028,583.0,10284448,4970.0,3970851,1891.0,2722838.0,1651.0,2641700.0,4954.0,1092648.0,167.0,26972244,2571.5,4867972,1579.0,1550372.0,321.0,6185373,1358.5,13961809,631.0,16422848.0,160.8,20428036.0,960.5,3160951,67.94,185023391,193.6,5697780,329.3,9692544,6582.0,1638208,281.8,17938410,623.0,5477130,1563.0,1255377,3743.5,5257261,965.0,22445561,3735.0,2913056,675.5,4815896,179.6,28773815,221.3,85749890,1323.0,4962693.0,3677.0,1818872
2017-11-03,1485.0,4006647,3333.0,521570,591.0,6187776,4995.5,2963242,1915.0,2680268.0,1665.0,2230976.0,4975.0,434821.0,167.7,17581083,2594.0,2572422,1604.0,1539716.0,318.3,6759868,1361.0,7047222,621.5,17822146.0,159.8,16001670.0,958.0,1720593,67.39,104694992,194.7,3046033,328.3,7178628,6583.0,1461205,278.6,11630052,617.5,3198289,1589.0,861067,3725.0,2335153,977.0,19165816,3723.0,2707665,690.0,3949401,179.1,17044368,219.35,53096033,1318.0,2597023.0,3705.0,635287
2017-11-06,1508.0,4518393,3343.0,629054,585.0,5911266,4959.0,1901404,1964.0,3820666.0,1653.0,1788638.0,4976.0,595469.0,169.9,16050698,2597.5,2618703,1612.0,1748143.0,323.4,5246792,1360.5,6536227,619.5,10212451.0,157.5,18694386.0,960.0,1517605,67.8,127244876,193.2,3847750,331.1,8226902,6546.0,1667602,277.4,7896180,607.5,3288206,1570.0,750602,3773.5,2530992,981.0,2843923,3742.0,1515655,701.0,3573027,176.55,25887118,218.85,39897075,1319.0,2557153.0,3684.0,395189
2017-11-07,1489.0,4541925,3218.0,2180649,579.0,6410938,4932.0,3232540,1971.0,3879849.0,1646.0,2522323.0,4960.0,1169264.0,168.9,18169066,2561.5,3396698,1609.0,2099169.0,321.7,5633268,1343.0,9635617,610.5,6772364.0,158.3,18663402.0,949.0,2475174,67.3,111706273,193.1,3225303,327.8,16266716,6526.0,1996473,276.4,10436227,603.5,2706192,1549.0,756495,3733.5,4604600,976.0,3157737,3695.0,2041992,697.5,4146550,176.0,22823945,216.65,54836048,1304.0,3804989.0,3611.0,507438
2017-11-08,1502.5,3972124,3105.0,2286806,570.0,10312030,4956.0,2905912,1985.0,3505923.0,1642.0,3037928.0,4919.0,1115043.0,172.5,32289780,2570.5,3230830,1618.0,2157217.0,326.5,17459780,1362.5,12461732,602.5,9536182.0,161.4,15985089.0,953.0,1903385,66.82,136851943,192.9,2626954,333.1,26117767,6530.0,1595765,275.8,9689133,607.5,2352632,1543.0,1038511,3773.0,3236761,959.5,8604426,3613.0,2596191,701.5,3673659,176.85,18397203,215.9,54938490,1304.0,3730375.0,3614.0,751260
2017-11-09,1484.0,3333147,3112.0,1205962,564.0,7150692,4950.5,2673956,1787.0,10925459.0,1638.0,2478708.0,4950.0,890014.0,168.1,23016324,2570.5,3458440,1629.0,2290239.0,321.6,6467820,1346.5,11918263,596.0,7916723.0,156.4,27102434.0,949.5,2610685,66.68,91080495,189.7,4170019,325.2,10142213,6538.0,1618674,273.7,10064598,612.5,2565456,1520.0,1062375,3678.0,4847519,939.0,6837954,3547.0,3072364,702.0,2813144,176.8,35146442,221.8,101628664,1295.0,5481749.0,3596.0,780047
2017-11-10,1485.0,4260598,3066.0,1368970,556.0,7561060,4910.0,2037917,1746.0,8777814.0,1635.0,3004844.0,4864.0,1541637.0,167.2,17433348,2559.5,2688391,1634.0,2120932.0,320.0,5040403,1318.0,8310264,597.0,8820315.0,156.8,14090806.0,937.5,2625647,66.48,93188086,190.6,3946453,319.2,13642455,6544.0,1086726,275.3,7655404,610.0,1991053,1518.0,869228,3695.0,2650237,928.0,3603042,3534.5,1912090,706.0,2673071,176.6,15617075,217.65,84079168,1304.0,3370062.0,3570.0,458769
2017-11-13,1497.0,3472711,3080.0,973729,537.0,11936100,4937.0,2154602,1740.0,2610256.0,1644.0,3565134.0,4947.0,682882.0,164.4,23533615,2580.5,3473805,1623.0,1891140.0,314.0,5824883,1319.0,9172176,587.5,8980081.0,154.0,20447408.0,940.5,2583052,66.43,99826393,188.7,4327310,314.1,7544264,6449.0,1169390,274.7,8300471,607.5,2048826,1507.0,987211,3699.0,3111570,907.0,4023837,3499.0,1316186,710.0,3328984,177.0,26426555,216.0,76614035,1288.0,3086303.0,3537.0,502793
2017-11-14,1455.0,5798618,3068.0,751616,539.0,8551909,4900.0,2835951,1745.0,1716519.0,1637.0,4386717.0,4966.0,1117889.0,165.1,17841085,2585.5,2543574,1608.0,2306507.0,315.0,4586824,1311.0,6570446,589.5,23056461.0,150.0,78265583.0,921.0,3188330,66.65,156369509,191.9,4795182,310.4,8209647,6417.0,1298493,274.9,7020785,609.5,1219942,1483.0,1511415,3592.0,5408102,904.5,3662419,3559.0,2297500,696.5,4549944,188.05,120017772,227.05,151200392,1290.0,4371865.0,3512.0,551485
2017-11-15,1437.5,6532669,3056.0,813384,540.5,9799500,4891.0,2983684,1720.0,2055126.0,1611.0,4555220.0,4945.0,465792.0,165.5,19140679,2561.0,3934912,1584.0,3117572.0,310.8,5542339,1307.5,9327107,589.0,8614119.0,150.6,39198029.0,922.5,2799573,66.25,124349495,190.3,4242447,308.5,11050130,6355.0,1584171,274.9,8997461,605.0,2141335,1485.0,1588458,3560.5,5407840,907.0,2770289,3530.5,2227246,689.0,3538440,183.65,61300028,228.35,119246879,1253.0,6004304.0,3530.0,816056
2017-11-16,1439.0,4333846,3091.0,701490,542.0,7031107,4955.0,2690666,1739.0,1454878.0,1622.0,7859081.0,4966.0,476890.0,165.8,28356495,2579.0,2528972,1547.0,4007245.0,296.0,54098066,1318.0,16989213,601.5,17377322.0,150.3,17584102.0,937.0,3375902,66.06,90998842,194.4,6642918,303.6,10711477,6385.0,1309307,274.0,9235318,613.0,2374954,1506.0,1434174,3549.0,7140582,897.0,3366501,3744.0,4488589,689.0,2229724,184.35,22407662,228.45,61170543,1265.0,5548938.0,3550.0,374527
2017-11-17,1434.0,5549144,3086.0,603098,535.5,9253366,4983.5,3107478,1749.0,1156968.0,1598.0,4155621.0,4937.0,558995.0,163.2,22317640,2575.0,2911985,1558.0,2958934.0,302.5,14269645,1308.0,6441460,598.0,6110610.0,150.5,26357756.0,932.5,3148979,65.99,93419375,193.4,3575487,301.4,8079654,6393.0,2004833,274.4,7529274,609.0,2386253,1495.0,866693,3546.0,3655444,889.0,3728810,3678.5,5224379,681.5,3353488,184.7,19087184,228.7,56642488,1267.0,4003283.0,3565.0,1230592
2017-11-20,1452.0,2456804,3095.0,364147,544.5,8879419,5002.0,1726667,1749.0,920567.0,1591.0,3226493.0,4955.0,424875.0,161.4,14769344,2589.0,1920286,1555.0,1925241.0,302.2,5338781,1313.5,5740639,599.0,3376413.0,148.6,12776663.0,928.5,2147485,66.12,60123171,194.2,4054650,301.0,5686398,6380.0,1005367,273.6,7067558,606.0,1528562,1502.0,833215,3547.5,2446890,897.0,1782542,3579.0,2958347,680.5,2339011,187.0,20650036,229.5,33537820,1266.0,2167856.0,3552.0,359113
2017-11-21,1457.5,3901571,3097.0,523116,543.5,10090351,5091.0,3427075,1761.0,1663769.0,1538.0,8233854.0,5010.0,645642.0,160.2,16947648,2601.0,2911431,1550.0,2572298.0,303.0,5112818,1303.0,11172274,605.5,18142543.0,146.9,28366654.0,925.0,2215932,65.72,97851330,196.5,3933893,299.9,10216535,6401.0,1354132,273.2,8337669,612.0,1696891,1502.0,792099,3573.0,5088893,891.0,8461855,3632.0,2434099,684.0,3159970,189.0,27863501,229.75,49079392,1267.0,2995919.0,3534.0,619322
2017-11-22,1446.5,5392618,3067.0,961011,542.0,8851148,5029.0,2575350,1736.0,1073899.0,1521.0,5496722.0,5000.0,587395.0,163.3,31952470,2581.5,3976624,1549.0,2196320.0,304.5,5709495,1302.5,11708253,601.0,6685707.0,148.8,23332572.0,923.5,2355477,65.9,127260474,195.4,5064829,298.3,8518316,6492.0,2384426,269.5,16188130,606.5,2052593,1506.0,1350325,3633.0,4338554,889.0,3640548,3752.0,3961886,692.0,2943081,194.4,45144568,228.75,77145929,1270.0,3222020.0,3572.0,387350
2017-11-23,1450.5,3057776,3073.0,408541,543.5,5813444,5049.0,1681966,1748.0,955856.0,1512.0,4684784.0,4962.0,280706.0,138.0,122999100,2615.0,2791078,1552.0,1525607.0,306.8,3564357,1305.5,7481144,596.5,4392277.0,152.4,20525749.0,921.0,1339695,65.72,63132580,195.6,4201878,298.7,6004269,6420.0,1271141,269.6,6248195,605.5,1412913,1507.0,548641,3664.0,2091031,890.5,2710733,3735.0,1312630,694.0,2019920,194.05,21623942,225.4,34026452,1274.0,1784197.0,3602.0,401166
2017-11-24,1460.5,3032696,3043.0,522792,542.0,4188128,5004.0,1917280,1740.0,735619.0,1510.0,2340068.0,4958.0,351360.0,139.0,48387735,2622.5,3909584,1578.0,2772395.0,306.1,3864543,1297.5,5973871,596.0,6583906.0,150.4,12052995.0,917.0,1243264,66.09,81512455,196.0,3586991,297.8,4995286,6470.0,1186272,270.8,7628289,603.5,2505450,1503.0,516683,3655.0,2852609,886.5,1804340,3711.0,1797580,683.5,1815684,192.6,16259541,225.5,42274004,1256.0,2031672.0,3576.0,559201
2017-11-27,1430.0,4330623,3028.0,657559,543.5,6811726,4967.5,2769595,1749.0,1358362.0,1521.0,3994891.0,4963.0,667213.0,138.5,38597719,2606.5,3394068,1572.0,2619771.0,311.1,5674780,1320.5,13016003,603.5,13210381.0,151.2,21945760.0,922.0,2249485,65.49,100896844,194.6,2983692,300.0,6998179,6445.0,1233163,267.6,12056214,600.5,1726470,1494.0,529866,3611.0,3094916,882.5,3731701,3666.0,1472703,673.0,3434762,192.85,18507690,224.6,49293241,1268.0,3434208.0,3555.0,431271
2017-11-28,1405.0,7211722,3056.0,977335,547.5,7265592,4969.0,2840220,1739.0,1787475.0,1532.0,5339960.0,5010.0,565579.0,140.0,31812841,2650.0,4436768,1590.0,1475634.0,313.2,13421706,1336.5,13375248,610.5,10140699.0,155.0,17026660.0,923.0,3057926,64.83,275912637,195.2,3745250,301.0,8050947,6641.0,2312828,271.2,15789084,608.5,1550575,1522.0,1314401,3585.0,4529448,870.0,7945086,3727.5,1956963,670.5,5291415,195.2,24697305,226.45,49151989,1301.0,7181991.0,3588.0,389109
2017-11-29,1376.0,5948500,3012.0,848571,544.0,10153753,4802.0,5013975,1724.0,1753310.0,1515.0,4406743.0,4859.0,810993.0,142.8,38749392,2593.5,5391187,1558.0,1937307.0,311.3,6355816,1307.5,13599662,610.0,9983274.0,158.4,30839776.0,930.0,5380906,67.1,290268300,198.8,4463497,312.4,28369183,6518.0,1843903,281.6,25352021,607.5,1800257,1498.0,1239015,3518.0,3332778,861.0,8670386,3716.5,2156474,668.0,5652207,198.0,32326050,225.25,59190988,1310.0,7808322.0,3634.0,876973
2017-11-30,1359.0,13120016,2948.0,2044753,552.0,24981635,4689.0,12208374,1716.0,3173838.0,1499.0,5611821.0,4766.0,1134907.0,144.6,38771629,2568.5,6162223,1538.0,3288720.0,310.1,10802128,1279.5,17173270,613.0,7872920.0,159.9,36465922.0,934.0,8524588,66.0,244466005,198.1,6225366,313.2,19678643,6486.0,2911577,276.6,19663732,608.5,4850624,1483.0,1816346,3501.5,5391935,857.0,8971068,3661.5,2329876,673.0,38385269,194.05,41008717,224.3,93601284,1307.0,8874108.0,3568.0,817731
